id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
7189,QL041600301,salonpas liniment,,camphor,"meredakan secara sementara nyeri otot, pegal leher, sakit punggung, memar, keseleo dan nyeri sendi.",leher pegal dan kaku| sakit punggung| memar| nyeri sendi| keseleo| nyeri otot
7191,QD183616061,shen nong si four season medicated oil,minyak,hak yau,"membantu meredakan sakit kepala, perut kembung, mual dan gatal akibat gigitan serangga, juga meredakan pegal-pegal dan nyeri otot.",perut kembung| gatal| sakit kepala| mual| pegal linu| gigitan serangga| nyeri otot
7195,QI094801791,tiger balm plaster,balsam,camphor,"tiger balm plaster (cool) adalah persiapan unik yang memberikan penghilang rasa sakit otot yang tahan lama. ini memberikan kenyamanan dan membantu meringankan keseleo, strain, memar, leher kaku & bahu dan meredakan nyeri otot. menggunakan teknologi hidrogel pada bahan yang tidak berventilasi, tiger balm plaster (cool) nyaman digunakan dengan aplikasi mudah diaplikasikan yang tidak meninggalkan residu pada kulit, dan memberikan bantuan nyeri otot yang cepat dan efektif selama berjam-jam.",leher pegal dan kaku| bahu| memar| keseleo| strain| nyeri otot
7196,QI094801801,tiger balm plaster-rd,balsam,camphor,"mengatasi sakit kepala, meredakan hidung tersumbat, perut kembung, dan gatal akibat digigit serangga. berkhasiat cepat sebagai pereda nyeri, dibuat dari bahan herbal alami berkualitas.",sakit kepala| perut kembung| gatal| hidung tersumbat
7197,QD072707441,afitson extra,balsam,camphora,"untuk membantu meredakan nyeri otot, nyeri akibat pukulan, memar dan keseleo",nyeri otot| memar| keseleo| nyeri cedera
7199,QD122610511,parcok minyak urut,minyak,cajuputi oil,"mengurangi lelah pegal linu kera berolah raga , mengobati otot - otot kaku , kejang terkilir rematik , mengobati nyeri bengkak kena pukulan digigit serangga",rematik
7200,QD205682091,minyak obat gosok anak mas,,menthol,"membantu meredakan nyeri otot , sakit otot pinggang , pegel , linu , encok mengurangi sakit bengkak terpukul",pegal linu| encok| sakit pinggang
7201,QD212725281,baljitot balsem otot,,methyl salisilat,"mengatasi pegal linu , nyeri otot , nyeri sendi , sakit punggung , encok , keseleo , memar , memperlancar peredaran darah",sakit punggung| memar| encok| pegal linu| nyeri sendi| keseleo| nyeri otot
7203,QD152613521,baljitot minyak gosok,minyak,menthol,"mengatasi pegal linu , nyeri otot , nyeri sendi , sakit punggung , encok , keseleo , memar , memperlancar peredaran darah",sakit punggung| memar| encok| pegal linu| nyeri sendi| keseleo| nyeri otot
7205,QD072707081,balpirik ekstra kuat (merah),balsam,camphor,"balpirik dapat membantu meredakan keseleo, encok, pegel linu dan nyeri otot, serta dapat digunakan untuk mengatasi rasa pusing, mabuk perjalanan, pilek, gatal karena gigitan serangga dan masuk angin",masuk angin| gigitan serangga| pusing| encok| pegal linu| keseleo| pilek| mabuk perjalanan| nyeri otot
7206,QD192701771E,geliga muscular balm,balsam,methyl salicyllate,"meredakan nyeri otot dan sendi seperti nyeri akibat memar, kesleo, dan nyeri otot pada punggung",memar| keseleo
7208,QD183716441,best balm,balsam,camphor,"menghilangkan sakit pinggang , encok , urat kaku , perut kembung , masuk angin , keseleo , gatal gigitan serangga",perut kembung| masuk angin| asam urat| encok| keseleo| gigitan serangga| sakit pinggang
7209,TR122662321,minyak oles bokashi,minyak,andrographidis paniculatae herba,"membantu meringankan bisul, gatal dan bengak akibat gigitan serangga. serta dapat digunakan sebagai campuran mandi untuk membantu mengurangi bau tidak enak",bengkak| gatal| bisul
7212,TR052751701,sendi cream plus cabe,krim,kaempferiae galangae rhizoma ekstrak,"membantu meredakan encok, pegal linu dan terkilir",encok| pegal linu| terkilir
7213,TR052751681,sendi cream plus jahe,krim,kaempferiae galangae rhizoma ekstrak,"membantu meredakan pegal linu, nyeri otot pinggang, encok",pegal linu| encok| nyeri pinggang
7214,TR083676311,minyak sereh,minyak,oleum citronella,membantu menghindari gigitan nyamuk membantu meredakan gatal-gatal akibat gigitan serangga,gatal
7217,QD083608001,minyak urut cap dragon,minyak,citronella oil,"membantu meredakan : pegal linu, nyeri otot & sendi, sakit pinggang, keseleo serta memperlancar peredaran darah",pegal linu| nyeri sendi| keseleo| sakit pinggang
7218,TR162691191,minyak cengkeh cap gajah,minyak,oleum caryophyli,membantu meredakan sakit gigi,sakit gigi
7221,TR162692061,minyak seree cap gajah,minyak,oleum citronella,membantu meredakan gatal-gatal akibat gigitan serangga dan nyamuk,gatal| gigitan serangga
7223,QD132711991,balsem lang,balsam,camphor,"membantu meredakan pusing , masuk angin , pegal - pegal , nyeri sendi , kesleo , melegakan pernafasan , mabuk perjalanan gatal gigitan serangga",masuk angin| gatal| mabuk perjalanan| pusing| pegal linu| nyeri sendi| keseleo| gigitan serangga
7227,QD152713871,krim gpu (gosok-pijat-urut)-minyak jahe,minyak,menthol,"membantu meredakan pegal linu, nyeri sendi, sakit punggung, keseleo, memar dan memperlancar peredaran darah.",sakit punggung| memar| pegal linu| nyeri sendi| keseleo
7229,QD152713451,krim gpu (gosok-pijat-urut)-minyak pala,minyak,camphor,"membantu meredakan nyeri otot , pegal linu , nyeri sendi , terkilir , sakit punggung , keseleo , memar benturan , memperlancar peredaran darah",sakit punggung| memar| pegal linu| nyeri sendi| keseleo| terkilir| nyeri otot
7230,TR092601251,sitronela,minyak,oleum citronellae,"membantu meredakan nyeri sendi, pegal-pegal, keseleo, dan gigitan nyamuk/serangga.",pegal linu| nyeri sendi| keseleo| gigitan serangga
7231,QD152613821,minyak urut gpu (gosok-pijat-urut)-minyak jahe,minyak,camphor,"membantu meredakan nyeri otot , pegal linu , nyeri sendi , terkilir , sakit punggung , keseleo , memar benturan , memperlancar peredaran darah",sakit punggung| memar| pegal linu| nyeri sendi| keseleo| terkilir| nyeri otot
7232,QD152613811,minyak urut gpu (gosok-pijat-urut)-minyak pala,minyak,menthol,"untuk membantu meredakan nyeri otot , pegal linu , nyeri sendi , terkilir , sakit punggung , keseleo , memar benturan , memperlancar peredaran darah",sakit punggung| memar| pegal linu| nyeri sendi| keseleo| terkilir| nyeri otot
7233,QL202658271,euca roll on,roll,eucalyptus oil 80% globulus,membantu melegakan tenggorokan dan hidung tersumbat yang menyertai gangguan di saluran pernafasan sebagai aromaterapi yang menyegarkan,gangguan pernapasan| hidung tersumbat
7234,QD191717391,fasgesic,krim,eugenol,"membantu meredakan sakit terkilir , nyeri sendi , nyeri otot , nyeri akibat encok nyeri otot pinggang",encok| nyeri sendi| terkilir| nyeri pinggang| nyeri otot
7235,QD091708471,fitajoint roller,roll,lavender oil,membantu mengurangi nyeri sendi,nyeri sendi
7236,QD142612771,green oil herbal,minyak,camphor,"membantu meredakan sakit perut , perut kembung , muntah - muntah perut mual , mabuk perjalanan , masuk angin , kepala pusing , sakit gigi gatal - gatal akibat digigit serangga",perut kembung| masuk angin| muntah| gatal| mual| sakit perut| gigitan serangga| pusing| mabuk perjalanan| sakit gigi
7243,QD143712741,hotin cream aromatherapy,krim,camphora,"untuk meringankan pegal - pegal , nyeri sendi , nyeri otot , masuk angin , perut kembung , sakit kepala",perut kembung| masuk angin| sakit kepala| pegal linu| nyeri sendi| nyeri otot
7244,QD143712721,hotin cream,krim,menthol,"membantu meringankan pegal-pegal, nyeri sendi, nyeri otot, masuk angin, perut kembung, dan skit kepala",perut kembung| masuk angin| sakit kepala| pegal linu| nyeri sendi| nyeri otot
7248,QD192717681,hotin cream strong,krim,menthol,"untuk membantu meringankan pegal-pegal, nyeri sendi, nyeri otot, masuk angin, perut kembung dan sakit kepala.",perut kembung| masuk angin| sakit kepala| pegal linu| nyeri sendi| nyeri otot
7252,QD162714511,krim otot geliga,krim,menthol,"membantu meredakan sakit nyeri punggung , pundak , nyeri persendian , keseleo , kram otot",nyeri punggung| nyeri pundak| kram otot| nyeri sendi| keseleo
7253,TR113627341,minyak kemiri lester,minyak,oleum aleuritis moluccana,membantu mengurangi kerontokan rambut dan membantu menyuburkan rambut.,rambut rontok
7256,QD073707561,balsem putih lion head,balsam,camphora,"membantu meringankan sakit kepala , nyeri pinggang , pegal linu , gatal akibat gigitan serangga",gatal| sakit kepala| pegal linu| gigitan serangga| nyeri pinggang
7257,TR205601201,maharani kahiyang eucalyptus,,oleum eucalypti,"membantu menghangatkan badan membantu meredakan gatal-gatal akibat digigit serangga membantu meredakan gejala masuk angin seperti perut kembung, mual",perut kembung| masuk angin| gatal| mual| gigitan serangga
7258,QI094701731,mediflex cream,krim,glucosamine sulfate potassium chloride usp,"meredakan nyeri pada artritis dan nyeri punggung, nyeri leher, nyeri punggung, nyeri lutut dan tungkai, nyeri pergelangan dan jari tangan",arthritis| nyeri punggung
7259,QD211724981,mediflex plus,krim,camphor|  usp synthetic,"membantu mengurangi rasa nyeri sendi dan nyeri otot seperti sakit pinggang, nyeri leher, nyeri bahu, nyeri lutut, nyeri kaki dan nyeri pada pergelangan tangan serta jari-jari tangan.",nyeri bahu| nyeri leher| nyeri lutut| nyeri sendi| nyeri kaki| sakit pinggang| nyeri otot| nyeri tangan
7260,TR173308661,mbm capsule,kapsul,oleum pandanus conoideus,"membantu mengobati stroke , membantu mengobati flek kanker paru paru , membantu mengobati miom kista , membantu mengobati gangguan pernafasan akibat rokok",gangguan pernapasan| kista| kanker paru-paru| flek| stroke
7262,TR043640981,minyak gosok beruang,minyak,curcumae domesticae rhizoma,"membantu meredakan sakit kepala, sakit gigi, pegal linu, dan nyeri persendian serta gatal-gatal akibat gigitan serangga",gatal| sakit kepala| pegal linu| nyeri sendi| gigitan serangga| sakit gigi
7264,TR226033461,minyak herba wahid,minyak,andrographis paniculata herba ekstrak,"minyak herba wahid tradisional minyak gosok mengandung ekstrak herbal brotowali sambiloto diperkaya denga habbatusauda , berkhasiat mengatasi kesehatan",kesehatan
7265,QD205681441,minyak oles khusus jerawat,minyak,areca catechii fructus,"mengobati jerawat parah , bisul bernanah  membuat kulit wajah halus , segar berseri",bisul| jerawat
7267,QD142612781E,geliga muscular liniment,minyak,menthol,"untuk meredakan nyeri otot , nyeri akibat pukulan , memar keseleo",nyeri otot| memar| keseleo| nyeri cedera
7268,QD153613221,minyak sapu jagat,minyak,methyl salicylate,"sebagai minyak gosok maupun minyak uru, untuk meredakan nyeri otot, nyeri sendi, meredakan gejala masuk angin dan membantu menghangatkan badan",masuk angin| nyeri sendi| nyeri otot
7269,TR185616781,minyak tawon 912,minyak,oleum cajuputi,"membantu memberikan rasa hangat, membantu meringankan gatal-gatal, dan membantu menghindari gigitan nyamuk",gatal
7271,QD071707131,neo rheumacyl eucalyptus,krim,camphor,membantu meredakan nyeri otot tengkuk pundak,nyeri
7273,QD071707431,neo rheumacyl joint care,krim,glucosamine sulphate,membantu mengurangi nyeri sendi menjaga kesehatan persendian,nyeri sendi
7274,QD161614601,obat gosok bunga merah,,cinnamon leaf oil,membantu meredakan luka dan memar akibat gigitan serangga.,gigitan serangga
7275,QD082608151,param kocok pusaka,,cinnamomi burmannii cortex,"membantu meredakan pegal-pegal, encok, meringankan bengkak.",bengkak| pegal linu| encok
7277,QD062606521,param kocok pusaka ekstra panas,,cinnamomi burmannii cortex,"membantu meredakan nyeri akibat encok, bengkak karena terpukul atau digigit serangga. dapat digunakan untuk olahragawan dan pekerja berat",bengkak| encok
7278,QD142712221,parcok cream,sachet,camphora,"membantu meredakan nyeri otot olahraga , aktivitas , keseleo , nyeri punggung",nyeri punggung| keseleo| nyeri otot
7279,QD142712801,rheumason balsem gosok hijau,balsam,camphora,"membantu meredakan gejala sakit pinggang , sakit otot gatal - gatal akibat digigit serangga",sakit otot| gatal| sakit pinggang| gigitan serangga
7280,QD162614321,rheumason relaxing oil,minyak,camphor,"memberikan rasa segar untuk membantu meredakan sakit kepala, masuk angin, perut kembung, mencegah mabuk perjalanan",sakit kepala| perut kembung| masuk angin| mabuk perjalanan
7281,QD141612331,salicyl spiritus,,asam salisilat,membantu meringankan penyakit kulit seperti panu dan kurap,panu| kurap| penyakit kulit
7282,QL041700341,salonpas cream,krim,menthol,"membantu meredakan rasa nyeri yang disebabkan oleh : nyeri otot, sakit otot leher, punggung pegal, memar, terkilir, nyeri sendi.",nyeri leher| punggung pegal dan kaku| memar| nyeri sendi| terkilir| nyeri otot
7284,TR083680511,minyak gosok san hong cap pida,minyak,andrographis paniculata herba,membantu meredakan nyeri dan membantu meringankan bengkak / memar akibat keseleo / terkilir / terbentur,keseleo| terkilir
7286,QD053605621,minyak gandapura 100% cap scorpio,minyak,methyl salicylate,membantu meredakan nyeri otot dan pegal linu,pegal linu| nyeri otot
7289,TR103614241,minyak sereh wangi cap scorpio,minyak,oleum citronella,"secara tradisional digunakan untuk membantu meredakan nyeri akibat encok, membantu meringankan bengkak akibat terpukul, dan gatal-gatal akibat digigit serangga.",bengkak| encok| gatal| gigitan serangga
7290,QI226020511,siang pure oil,minyak,camphor,membantu meredakan: 1. hidung tersumbat 2. sakit kepala / pusing / mabuk perjalanan 3. sakit gigi,sakit kepala| pusing| mabuk perjalanan| sakit gigi| hidung tersumbat
7293,QD041703861,afitson clove-balsem cengkeh,balsam,camphora,digunakan bantuan nyeri otot sendi  formula unik pencampuran minyak esensial ekstrak tumbuhan,nyeri sendi
7294,TR205601521,cajuput oil,minyak,oleum cajuputi,"mengobati laryngitis sakit tenggorokan  merupakan pilihan kondisi dingin , flu , asma pengobatan rematik  minyak tidak efektif mencegah flu , mengatasi kondisi sakit , cedera olahraga , kekakuan otot , arthisis , rematik , asam urat , neurologi , kholik kram akibat mensturasi usu",asma| kram | sakit tenggorokan| asam urat| neurologi| usu| flu| arthritis| laringitis| rematik| kolik
7295,QL012700021,tiger balm merah,balsam,cajuput oil,"untuk pegal - pegal , nyeri otot , sakit kepala meredakan gatal akibat gigitan serangga",sakit kepala| pegal linu| gatal| nyeri otot
7296,QD183716821,tjing tjau balsem,balsam,camphora,"sebagai obat gosok meredakan sakit kepala , mual , nyeri otot , gatal - gatal gigit serangga",gatal| sakit kepala| mual| gigitan serangga| nyeri otot
7297,QD172715921,baljitot tresno joyo,balsam,camphora,"membantu mengatasi pegal linu , nyeri otot , nyeri sendi , sakit punggung , encok , keseleo , memar memperlancar peredaran darah",sakit punggung| memar| encok| pegal linu| nyeri sendi| keseleo| nyeri otot
7298,QD195617241,wonder param cap dewi bulan,spray,angelicae sinensis radix,"membantu mengurangi pegal linu, keseleo, dan memar  karena terpukul",memar| pegal linu| keseleo
7299,QI044600731,wong to yick wood lock medicated balm (formula iv),balsam,camphora,"membantu meredakan encok , pegal linu , masuk angin memperbaiki sirkulasi darah",masuk angin| encok| pegal linu
7300,TI164650311,yunnan baiyao aerosol,spray,ajuga forrestii diels,membantu meredakan pegal linu dan mengurangi bengkak.,bengkak| pegal linu
7302,DKL9620920417A1,urispas,tablet,flavoxate hydrochloride,"menghilangkan gejala-gejala disuria (kesulitan saat buang air kecil/kencing atau sakit sewaktu kencing), kencing yang tidak dapat ditahan, ngompol pada malam hari, nyeri di atas daerah kemaluan, sering kencing dan tidak dapat ditahan yang dapat terjadi pada sistitis, prostatitis, uretritis, uretrosistitis, uretrotrigonitis",uretrotrigonitis| sinusitis| uretrosistitis| prostatitis| uretritis
7303,DKL0433510309A1,prorenal,kaplet,alpha-keto-isoleucin calcium| alpha-keto-leucine calcium| alpha-keto-phenylalanine calcium| alpha-keto-valine calcium| tryptophan| alpha-hydroxy methionine calcium| histidine| tyrosine| lysine acetate| threonine,insufisiensi ginjal kronik dlm hubungan dg diet tinggi kalori rendah protein pd retensi yg terkompensasi atau tak terkompensasi,gagal ginjal kronis
7304,DKL1706716109A1,aminoral,kaplet,lysine acetate| histidine| alpha-keto-isoleucin calcium| alpha-keto-phenylalanine calcium| alpha-keto-valine calcium| alpha-hydroxy methionine calcium| tryptophan| threonine| tyrosine| alpha-keto-leucine calcium,"insufisiensi ginjal khronik diet kalori rendah protein 40 g , retensi terkompensasi terdekompensasi , gfr kecepatan filtrasi glomerulus 5 - 50 ml menit",retensi terkompensasi terdekompensasi| gagal ginjal kronis| gagal ginjal akut| khronik| gfr
7305,TR192426201,brd kejibeling,pil,folium orthosiphon stamineus,membantu meluruhkan batu urin dan membantu melancarkan buang air kecil,batu kandung kemih
7308,DKI0054200117B1,detrusitol,tablet,tolterodine l-tartrate,"kandung kemih/air seni yang aktif berlebihan dengan gejala keterdesakan berkemih/bak (buang air kecil), inkontinensia urin (ketidak mampuan mengontrol bak) baik frekuensinya maupun keterdesakannya.",ketidak mampuan mengontrol bak| inkontinensia urine| frekuensi berkemih
7309,DKL1202504823A1,kalitake,powder,calcium polystyrene sulfonate,hiperkalemia akibat gagal ginjal akut dan kronik,hiperkalemia| gagal ginjal kronis| gagal ginjal akut
7311,DKL1333528523A1,kalquest,powder,calcium polystyrene sulfonate,hiperkalemia kadar kalium darah normal berhubungan gagal ginjal,hiperkalemia| gagal ginjal akut
7312,TI174356941,renalof,kapsul,agropyron repens herba,membantu mengeliminasi batu oksalat pada ginjal dan saluran kemih tanpa rasa nyeri.,batu ginjal
7314,DKI1120100310A1,vesicare,tablet,solifenacin succinate,terapi simtomatik inkontinensia urin bak buang air tidak terkontrol peningkatan frekuensi berkemih bak keterdesakan berkemih bak pasien gejala kandung kemih aktif,peningkatan frekuensi berkemih| keterdesakan berkemih| inkontinensia urine| batu kandung kemih
7315,DKI1029000481A1,harnal d,tablet,tamsulosin hydrochloride,gangguan saluran kemih bagian bawah yang berhubungan dengan hiperplasia prostat jinak,bph (benign prostatic hyperplasia)| gangguan saluran kemih
7317,DKL0635802001A1,alopros,kapsul,finasteride,terapi hiperplasia prostat jinak,bph (benign prostatic hyperplasia)
7320,DKI0868204416A1,diane 35,tablet,cyproterone acetate| ethinylestradiol,"kontrasepsi oral, hirsutism (pertumbuhan rambut berlebih pada wanita di area yang biasanya tumbuh rambut pada pria), jerawat.",kontrasepsi oral| hirsutisme| jerawat
7324,DKI0768203717A1,yasmin,tablet,drospirenone| ethinylestradiol,kontrasepsi oral,none
7326,DKI0715900316A1,cycloprogynova,tablet,estradiol valerate| estradiol valerate| norgestrel,"terapi gejala klimakterik, gangguan pasca menopause akibat menurunnya jumlah estrogen, amenore primer dan sekunder, siklus haid tidak teratur disebabkan oleh kekurangan hormon",siklus haid tidak teratur| terapi gejala klimakterik| gejala klimakterik| amenore| menopause
7328,DKI0868204317A1,yaz,tablet,drospirenone| ethinylestradiol,"kontrasepsi oral , terapi simtomatik penyakit premenstrual disforik pmdd wanita memilih metode kontrasepsi oral",premenstrual disforik pmdd| pmdd| penyakit premenstrual disforik
7330,DKI0868204116A1,microlut,tablet,levonorgestrel,kontrasepsi,kontrasepsi
7333,DKL0526111316A1,cyclogynon,tablet,levonorgestrel| ethinylestradiol,kontrasepsi oral mencegah kehamilan,gangguan kehamilan
7334,DKL0231807008A1,esthero,kaplet,estrogens conjugated,"terapi jangka panjang sulih hormon, terapi jangka pendek, pendaahan uterus disfungsional",uterus disfungsional| pendaharan uterus
7335,TR142582811,inkurin,tablet,cucurbita pepo semen ekstrak,sebagai tambahan terapi inkontinensia urin,inkontinensia urine
7336,TR032725851,bioskin gel,gel,aloe vera folium ekstrak,"membantu meringankan luka bakar ringan, tersiram air panas, tersengat sinar matahari, gatal-gatal dan gigitan serangga",gatal| luka tersiram air panas| luka bakar| iritasi sinar matahari| gigitan serangga
7346,DTL7413700640B1,betadine mouthwash and gargle,larutan,povidone-iodine,"obat kumur antiseptik untuk rongga mulut seperti gusi bengkak, sakit tenggorokan, sariawan, bau mulut dan napas tak segar.",bau mulut| sariawan| sakit tenggorokan| gigi berlubang| gusi bengkak| napas tidak segar
7349,QD193617051,minosep red,larutan,chlorhexidine gluconate solution 20%,"perlindungan terhadap kuman, meringankan sariawan dan membantu memberi rasa segar di mulut",sariawan| infeksi
7350,DTL1833541735A1,cooling 5 plus,larutan,benzocaine,"menghilangkan rasa sakit misalnya pada saat sariawan, sakit gigi, radang gusi, dan sakit saat pertumbuhan gigi.",sariawan| pertumbuhan gigi| sakit gigi| radang gusi
7351,DBL0333508835A1,cooling-5 (coolmint),larutan,phenol,"meredakan sakit tenggorokan, nyeri akibat sariawan, iritasi ringan pada mulut, tenggorokan dan bibir.",sariawan| sakit tenggorokan| tenggorokan bibir| iritasi mulut
7357,DTL8918805840A1,hexadol,larutan,hexetidine,"untuk mengatasi radang gusi, radang disekitar gigi, sariawan, radang selaput lendir mulut serta untuk mengatasi gejala-gejala radang tenggorokan dan radang akibat amandel. selain itu sebagai pembilas sebelum dan sesudah pencabutan gigi.",sariawan| radang| radang gusi| radang tenggorokan| radang gigi| radang mulut
7360,DTL0518819640A1,hexadol mint,larutan,hexetidine,"mengatasi infeksi ringan pada mulut dan tenggorokan, seperti radang gusi, radang disekitar gigi, sariawan, radang selaput lendir mulut serta untuk mengatasi gejala-gejala radang tenggorokan dan radang akibat amandel.",sariawan| radang| radang gusi| radang tenggorokan| radang gigi| radang mulut
7361,QD122611051,minosep,larutan,chlorhexidine gluconate solution 20%,"mencegah gingivitis, sariawan, bau mulut, menghambat pembentukan plak, memelihara kebersihan mulut",sariawan| gingivitis| bau mulut
7362,DTL0632401040B1,sanorine (barley mint),larutan,sodium hyaluronate,"pencegahan tukak sariawan , gingivitis , akumulasi plak rongga mulut  membantu regenerasi jaringan  pengobatan tukak traumatik disebabkan pemasangan kawat gigi",sariawan| tukak traumatik| gingivitis| plak mulut
7370,DTL1140000165A1,selsun yellow,,selenium sulfide,menghilangkan ketombe tingkat berat menghilangkan gatal - gatal ketombe dikulit kepala,ketombe
7372,DBL1233526035A1,cooling-5 (rasa capucchino),larutan,phenol,"membunuh kuman penyebab sakit tenggorokan , meredakan sakit tenggorokan merokok , makan makanan berminyak , perubahan cuaca , bicara berteriak , minum , gejala flu pelega tenggorokan",flu| sakit tenggorokan| infeksi
7372,DBL1233526035A1,cooling 5 rasa cappuccino,larutan,phenol crystal,"membunuh kuman penyebab sakit tenggorokan , meredakan sakit tenggorokan merokok , makan makanan berminyak , perubahan cuaca , bicara berteriak , minum , gejala flu pelega tenggorokan",flu| sakit tenggorokan| infeksi
7373,DTL0632401040A1,sanorine barley mint,larutan,sodium hyaluronate,"mencegah luka2 dalam mulut, gingivitis/ radang gusi & penumpukan plak. membantu regenerasi jaringan lunak. terapi luka2 dalam mulut akibat trauma yang disebabkan oleh kawat gigi",luka mulut| gingivitis| plak mulut| radang gusi
7378,QD201917831,caladine powder adult,,balsamum peruvianum,mengurangi gatal - gatal kulit biang keringat bau badan,gatal| biang keringat| bau badan
7383,DBL9615806416A1,neurobion forte,tablet,thiamine mononitrate| pyridoxine hydrochloride| cyanocobalamin,"obat ini digunakan untuk defisiensi vitamin b1, b6, dan b12 pada keadaan kekurangan asupan, gangguan penyerapan, meningkatnya kehilangan di ginjal maupun meningkatnya kebutuhan seperti pada penderita diabetes dan usia lanjut.",diabetes| defisiensi vitamin b6| defisiensi vitamin b12| defisiensi vitamin b1
7390,DBL7215806416B1,neurobion,tablet,thiamine mononitrate| pyridoxine hydrochloride| cyanocobalamin,"suplemen ini digunakan untuk pencegahan dan pengobatan penyakit karena kekurangan vitamin b1, b6, b12, seperti neuritis perifer, neuralgia.",neuritis| neuralgia
7391,DBL9922227316A1,neurosanbe 5000,tablet,thiamine nitrate| pyridoxine hydrochloride| cyanocobalamin,gangguan saraf perifer dan defisiensi vitamin b,defisiensi vitamin b| gangguan saraf
7393,DBL0305033317A1,neurodex,tablet,pyridoxine hydrochloride| thiamine nitrate| cyanocobalamin,"untuk pengobatan kekurangan vitamin b1, b6, dan b12, seperti pada polineuritis.",polineuritis
7396,DKL7822221909A1,neurosanbe plus,kaplet,metamizole sodium| pyridoxine hydrochloride| cyanocobalamin| thiamine mononitrate,"gangguan sistem saraf perifer, defisiensi vitamin b, neuritis & neuralgia, terutama nyeri berat pada penyakit degeneratif kolumna vertebra.",penyakit degeneratif kolumna vertebra| defisiensi vitamin b| neuritis| nyeri| degeneratif kolumna vertebra| gangguan saraf| neuralgia
7398,DKL7617625401B1,cobazim 3000,kapsul,cobamamide,"anorexia , malnutrisi , anemia pernisiosa",anemia pernisiosa| anoreksia nervosa| malnutrisi
7400,DBL7822221817A1,neurosanbe,tablet,pyridoxine hydrochloride| thiamine nitrate| cyanocobalamin,"untuk pengobatan kekurangan vitamin b1, b6 dan b12 seperti pada polineuritis.",polineuritis
7401,DBL8502308016A2,beneuron,tablet,thiamine nitrate| pyridoxine hydrochloride| kombinasi-cyanocobalamin,kelainan saraf anemia kekurangan vitamin b12 gangguan neurologis masalah jantung defisiensi tiamin komplikasi kehamilan kejang kelainan saraf masalah mental anemia kejang homocystinuria kekurangan vitamin b12 anemia pernisiosa,anemia pernisiosa| gangguan kehamilan| masalah mental| homocystinuria| kejang| anemia| defisiensi vitamin b12| gagal jantung| gangguan neurologis| defisiensi tiamin| kelainan saraf
7403,DBL7205512817A1,biomex,tablet,thiamine mononitrate| cyanocobalamin| pyridoxine hydrochloride,"anemia pernisiosa , megaloblastik hiperkromik , pasca operasi lambung , astenia , neuritis , polineuritis , - , paralisis , pasca infeksi pasca poliomielitis , skiatika , lubago , neuritis optika , neuralgia , neuropati diabetika , neuritis kehamilan , parestesia , pusing , emesis gravidarum , neuritis reumatik , keracunan alkohol , depresi psikis , delirium tremens",neuritis| depresi| keracunan alkohol| skiatika| lubago| hiperemesis gravidarum| neuropati diabetik| paralisis| delirium tremens| asthenia| anemia pernisiosa| poliomielitis| parestesia| megaloblastik hiperkromik| neuralgia| pasca operasi lambung| pusing| polineuritis| neuritis optik
7407,DBL8304300917A1,corsaneuron,tablet,thiamine hydrochloride| pyridoxine hydrochloride| cyanocobalamin,"defisiensi vit b1 , b6 , b12 plineuritis neuralgia",b6| plineuritis| defisiensi vitamin b1| neuralgia
7408,DBL0408510217A1,daneuron,tablet,cyanocobalamin,"pengobatan defisiensi vitamin thiamine mononitrate, pyridoxine hydrochloride, dan cyanocobalamin seperti pada polineuritis",polineuritis
7410,DBL8831501717A1,farbion,tablet,thiamine disulfide| pyridoxine hydrochloride| cyanocobalamin,"polineuritis degenerasi sarasaraf tepi serentak simetris , neuralgia nyeri saraf , kelumpuhan otot - otot wajah gangguan faal saraf wajah , gangguan sirkulasi darah pembuluh darah tepi , sakit pinggang , herpes zoster , sindroma leher , rematisme kronis , hiperemesis gravidarum muntah - muntah 3 kehamilan , polineuropati diabetik anemia",herpes zoster| hiperemesis gravidarum| polineuropati diabetik| sindroma leher| degenerasi sarasaraf tepi serentak simetris| gangguan sirkulasi| anemia| kelumpuhan otot| polineuritis| nyeri saraf| rematisme kronis| gangguan saraf| neuralgia| sakit pinggang
7412,DBL7211621217A1,kalbion,tablet,pyridoxine hydrochloride| cyanocobalamin| thiamine mononitrate,"pengobatan defisiensi vit b1 , b6 , b12",b6| defisiensi vitamin b1| b12| defisiensi vitamin b12| defisiensi vitamin b6
7414,DBL0133301809B1,mersibion 5000,kaplet,thiamine nitrate| pyridoxine hydrochloride| cyanocobalamin,"pengobatan defisiensi vit  b1 , b6 , b12 polineuritis , beriberi",defisiensi vitamin b1| beriberi| b12| defisiensi vitamin b12| polineuritis| defisiensi vitamin b6
7415,DBL0830909117A1,molaneuron,tablet,cyanocobalamin,"pengobatan kekurangan vitamin b1, b6 dan b12 seperti pada polineuritis.",polineuritis
7416,DBL0435300809B1,nerva 5000,kaplet,cyanocobalamin,"defisiensi vit  b1 , b6 b12",defisiensi| b6| defisiensi vitamin b1| b12
7417,DBL0721015109A1,neuraxon 5000,kaplet,cyanocobalamin,"pengobatan defisiensi vit  b1 , b6 , b12 polineuritis , beriberi",defisiensi vitamin b1| beriberi| b12| defisiensi vitamin b12| polineuritis| defisiensi vitamin b6
